정류소명,X좌표,Y좌표,정류버스수
고덕삼환.주공9단지아파트,127.1515833341,37.5491854994,13
명일여자고등학교,127.1491719888,37.5484585153,13
서초중학교,127.0085568299,37.4835440126,13
서울고등학교,127.0050174958,37.4828729587,13
방배노인종합복지관,126.9816986741,37.4806830109,13
구룡사입구,127.0506325585,37.4718393535,13
KT구로지사,126.9051652284,37.4801483679,13
상도터널상도동,126.949430642,37.5039646635,13
개봉1동사거리,126.8470039272,37.500498344,13
디지털3단지사거리,126.881293855,37.475882216,13
구로119안전센터,126.8831793376,37.4937714917,13
시흥동은행나무.은행나무시장,126.9090216921,37.4509883189,13
신풍역.백악관웨딩문화원앞,126.9099382217,37.5013781783,13
연서중학교입구,126.9121452018,37.5862918002,13
연신내역.로데오거리,126.9199126013,37.617854665,13
가로공원.나누리병원,126.8371715142,37.5367707531,13
대일관광고.푸른마을3단지,126.836426728,37.5110926104,13
신월문화체육센터,126.8364184061,37.5201213,13
현대아파트.개봉중앙시장,126.8560389661,37.4908924843,13
서울호서전문학교.등촌주공3단지아파트,126.8396842423,37.5627583789,13
경복비즈니스고등학교,126.8532297113,37.557627683,13
북가좌2동주민센터,126.9113287372,37.5798609507,13
삼거리,126.8501983087,37.5374354654,13
서대문경찰서.농협은행.유관순활동터,126.9676562745,37.5648478757,12
을지로2가.기업은행본점.서울노동청,126.9865270687,37.5661750187,12
숭례초교,127.0357831859,37.5948209235,12
우신향병원,127.0316635859,37.5851062255,12
숭례초등학교,127.0360523555,37.594378876,12
성신여대입구역,127.0162659964,37.593399898,12
신도브래뉴.한전노원변전소,127.0591244256,37.6281914791,12
꿈의숲아이파크아파트,127.0513851554,37.6181571288,12
장곡초교사거리,127.0497292935,37.6169933793,12
먹골역,127.0779570571,37.6089467747,12
한국전력동부지사,127.0783061938,37.6071476343,12
휘경동입구,127.055221,37.587708,12
응봉동현대아파트,127.0305411017,37.5499369215,12
옥수삼성아파트.래미안옥수리버젠,127.0146506663,37.5438106855,12
동도중학교.서울디자인고등학교,126.9453809058,37.5464486439,12
한성화교중고교.서대문소방서,126.9353040555,37.5723483724,12
서대문자연사박물관입구,126.9354082647,37.5750437168,12
봉국사,127.0076356941,37.6058239757,12
장위3동주민센터,127.057351183,37.6160397599,12
수유2동주민센터우이시장,127.0195332501,37.6451817511,12
방학동신동아아파트,127.0313754716,37.6620339712,12
국민은행방학지점,127.0343256171,37.6623771141,12
신한은행방학동지점,127.0369959945,37.6626891297,12
방학사거리,127.0404982794,37.6627131339,12
노원구청,127.0573974242,37.6542906069,12
강북노인종합복지관,127.0189734708,37.6342992678,12
은행사거리,127.0766050146,37.6488455439,12
월계미륭아파트,127.0681410488,37.6238828181,12
월계미성아파트,127.0692272096,37.6214859426,12
한천초등학교,127.0698910941,37.6194118397,12
석계역굴다리앞,127.065762708,37.6144115404,12
외대앞,127.0596614986,37.5956045048,12
회기시장,127.0566561055,37.5911954511,12
동대문중학교,127.0536151877,37.5748464278,12
뚝섬서울숲,127.0363844783,37.5455504299,12
벽산아파트,127.0307234453,37.5826981012,12
동대문구청,127.0399885818,37.5734581481,12
신답초등학교.청계한신휴플러스,127.0442861281,37.5716959522,12
한남대교전망카페,127.0158197379,37.5242898148,12
봉은사역3번출구.삼성1파출소,127.0599462785,37.5150359297,12
면곡시장,127.0795988366,37.5702740161,12
강남성심병원.대림성모병원,126.9078105732,37.4909167805,12
샛강역1번출구.여의도자이,126.9271112026,37.5187528354,12
구일역.중앙유통상가.롯데마트,126.8745604833,37.4998559532,12
온수동종점,126.8213834147,37.4919393734,12
구일역.제일제당.롯데마트,126.8744295752,37.4996334987,12
성산119안전센터,126.9038420841,37.5698434571,12
누리꿈스퀘어.MBC,126.8895594658,37.5788774343,12
월드컵파크5단지.상암중고등학교입구,126.8860352442,37.5808911598,12
월드컵파크9.10.11.12단지,126.879868956,37.5844757431,12
연세대학교앞,126.9351268079,37.5599902876,12
삼성본관앞,126.9760490964,37.5620176777,12
신내데시앙아파트후문,127.1002213976,37.6129986126,12
지하철7호선상봉역,127.086021964,37.5942111348,12
방약국앞,127.085779835,37.5757992176,12
면남초등학교,127.0862284697,37.5786709091,12
구의2동주민센터입구,127.0895323088,37.548680422,12
잠실5단지,127.0939211265,37.5121697489,12
포스코사거리,127.0559478386,37.5078852424,12
진선여자중고등학교,127.0498622609,37.5027134595,12
정금마을.방배경찰서,126.982473,37.490902,12
경문고교.배나무골앞,126.982473,37.490902,12
신길역1호선,126.916779193,37.5167982722,12
서울특별시어린이병원.강동송파과학화예비군훈련장,127.0718169931,37.4576045421,12
서초포레스타입구,127.0599311194,37.4572143039,12
행운동주민센터,126.9568268388,37.4797757723,12
봉천사거리,126.9547710186,37.4803870845,12
천주교성령봉사회관.등불교회,126.9079821726,37.4806719288,12
봉현초등학교,126.9563815305,37.4917184026,12
철산리버빌아파트,126.8673171087,37.4926635078,12
목동7단지.종로학원,126.86914574,37.5254485794,12
군포공영차고지,126.9253683064,37.3319224124,12
금정역,126.9421569249,37.3716729562,12
산본1동,126.9423359065,37.373799676,12
산본고가도로,126.9411823912,37.3760789123,12
미도아파트.메트로병원,126.9393738241,37.3784298841,12
명학초교,126.9355991563,37.3821043833,12
동작문화복지센터.동작보건소,126.9419042115,37.5052446471,12
남부시장,126.9238884674,37.3961074411,12
서울미래초등학교,126.888926,37.504841,12
구로역.구로기계공구상가,126.8792760777,37.5035445456,12
월드컵경기장서측.문화비축기지,126.8952583094,37.5693561772,12
은평경찰서,126.9293412125,37.6276479934,12
개화역1번출구.개화검문소,126.799863985,37.5785277,12
김포공항국제선,126.8013423185,37.5651725558,12
김포공항국내선,126.8040921416,37.5588100118,12
발산역,126.8375898496,37.5584515219,12
공항시장,126.8091212464,37.5625721319,12
외발산신광명마을,126.8214198225,37.546039695,12
공항중학교,126.8164113958,37.5634467983,12
서서울호수공원,126.8326443895,37.5290618254,12
방화동동부센트레빌아파트,126.8141952043,37.5734531055,12
서정마을(중),126.8512979634,37.6157410427,12
응암초등학교,126.9203087148,37.5876287271,12
서울기독대학교입구,126.9103236469,37.602031078,12
일산동부경찰서(중),126.7694803385,37.6639798255,12
마두역(중),126.7774569079,37.6523563916,12
북가좌삼호.DMC아이파크아파트,126.9133303414,37.575336086,12
DMC.파크뷰자이,126.9162028634,37.5737112544,12
사직단,126.9680704944,37.5749465941,11
서울지방경찰청.경복궁역,126.9714954531,37.5759010413,11
창덕궁.우리소리박물관,126.9886344578,37.5772989287,11
서울신문사,126.9772704866,37.5683636767,11
퇴계로2가.명동역,126.985717,37.56094,11
원남동,126.9973383362,37.5745325055,11
종로5가.효제초등학교,127.0020279531,37.5728818279,11
종로5가.효제동.김상옥의거터,127.0021111571,37.5744636711,11
도봉구보건소앞,127.0376886766,37.6571904367,11
서소문,126.9748278571,37.5633054584,11
왕십리센트라스아파트,127.0250356573,37.5650994856,11
상계초등학교,127.065984242,37.6576584976,11
창동서울탁주앞,127.0370048364,37.6375444005,11
빨래골입구,127.0179150726,37.6298648029,11
도봉보건소.북한산아이파크아파트,127.0405446055,37.6582719632,11
정릉길음시장,127.019175285,37.602358249,11
동대문구청.용신동주민센터,127.0381236074,37.5754979592,11
현대백화점,126.9329519377,37.5565758218,11
연희3거리,126.9318372144,37.5679087111,11
서대문구보건소별관,126.9362377556,37.5825692987,11
홍은현대아파트.스위스그랜드호텔,126.9361816074,37.5884457036,11
연남동,126.9275884523,37.5625008859,11
응봉사거리,127.034293592,37.5552836348,11
정릉2동주민센터,127.011024,37.604761,11
중화2동주민센터,127.0770071104,37.6015209811,11
쌍용아파트신내테크노타운앞,127.0880181675,37.6032055994,11
엘지아파트앞,127.0901557798,37.6040803885,11
신현중학교,127.0913576132,37.6048532335,11
중랑구청,127.0935972044,37.6062581902,11
지하철6호선화랑대역,127.0863650034,37.6196546814,11
송중초등학교,127.0316605575,37.6164471234,11
경수중학교,127.0623180609,37.5393800943,11
서울지방병무청,126.9219186,37.5044045182,11
서울지방병무청앞,126.9230906508,37.506889108,11
을지로입구역.광교,126.9826165989,37.567554377,11
보라매병원입구,126.927175,37.494675,11
서림동주민센터.신화단지,126.9364125285,37.4755082532,11
삼성동시장,126.9330225637,37.4727178154,11
쑥고개입구,126.937316264,37.4762266104,11
샛강역4번출구.여의도자이,126.9267267375,37.5187792592,11
월드컵파크5단지,126.8866215739,37.5804467738,11
충정로역2호선,126.966167,37.560871,11
월드컵파크3단지.난지천공원,126.8880391192,37.5732934709,11
만리동고개,126.9625260855,37.5517028711,11
한겨레신문사,126.9587959489,37.5481634462,11
신덕성결교회,126.9563022236,37.5459971793,11
지하철7호선사가정역,127.0885263319,37.581214688,11
화양리,127.0711681248,37.5478594086,11
대림아파트,127.0248573626,37.5565737945,11
백련시장,126.9249878526,37.576695031,11
복정역,127.12662,37.468497,11
남한산성입구,127.1570239739,37.4906832982,11
마천동사거리,127.1467900924,37.4986183102,11
마천2동윤진빌딩.신동아아파트,127.1441967892,37.4996338933,11
서울방이동고분군,127.1161299554,37.5081228805,11
송파나루역,127.1116255598,37.5106005312,11
서울교통공사,126.986207424,37.4766992025,11
안골마을,127.0623338625,37.4562013919,11
당곡중학교,126.9305723667,37.4881000335,11
관악산입구.관악아트홀·중앙도서관,126.9465116717,37.4682107158,11
신림중.삼성고.관악아트홀·도서관,126.9445007274,37.4701847709,11
서부트럭터미널.신정동일하이빌아파트,126.8424398862,37.5104441612,11
강신중학교,126.8402809208,37.5152490054,11
신정1동우체국,126.8616003439,37.521962294,11
영등포시장로터리방면,126.9089324097,37.5190447604,11
양평1동주민센터,126.8887669306,37.5225173148,11
대학동고시촌입구,126.9381665384,37.4705798059,11
상도노빌리티아파트,126.9468269906,37.5043058216,11
홍익병원목동관,126.8639640873,37.5307245731,11
신화병원,126.9052129418,37.5245264825,11
대동초등학교.명지성모병원,126.8988109374,37.4940423173,11
양천구청.양천보건소,126.8662113189,37.5180753168,11
양천구청,126.8663726562,37.5163952226,11
연서시장,126.9225929304,37.6192411815,11
KT강서지사,126.8476193845,37.5300118349,11
마포중앙도서관,126.9066704035,37.5637797229,11
국민은행방화동지점,126.8114163875,37.5726610226,11
블루나인비지니스센터.이마트,126.8638819807,37.5564662248,11
서울신정초등학교,126.85241722,37.5309455855,11
공항철도디지털미디어시티역,126.8982003372,37.5770493127,11
소만마을(중),126.8465890584,37.6176977746,11
한전성서지사.북한산푸르지오,126.9336293599,37.6061541377,11
한전성서지사.녹번동푸르지오,126.9344119919,37.6053791755,11
경성중고.홍대부속여중고입구,126.9158236447,37.5605612313,11
은평문화예술정보학교,126.9185714592,37.5889736187,11
구산중학교.구산교회,126.9108777885,37.6087987452,11
시립서북병원세현교회앞,126.910509705,37.6060162302,11
KT가좌지사,126.9129310992,37.5819088066,11
응암3동주민센터,126.9176433607,37.5916363127,11
신진과학기술고등학교,126.9205481253,37.5978814444,11
무지개아파트,126.8986099878,37.4569821927,11
현대그룹빌딩,127.0005178806,37.5759190979,10
을지로4가.베스트웨스턴국도,126.9968402973,37.5664971393,10
창덕궁.서울돈화문국악당,126.9886004441,37.5774213234,10
덕성여중고,126.9819731191,37.5757394332,10
사직동주민센터,126.971317861,37.5760900645,10
서대문역,126.965829288,37.5664740964,10
서울시립북서울미술관,127.0662849768,37.6405553357,10
숭곡초등학교입구,127.0321633111,37.6100659535,10
서빙고역1번출구,126.9894739925,37.5200510964,10
용산구청.크라운호텔,126.9911060067,37.5302507227,10
퇴계로6가,127.0032991424,37.5634318233,10
안암오거리,127.0291104074,37.5826133103,10
고려대학교앞,127.0347492384,37.5881642203,10
돈암2동주민센터입구.흥천사,127.0150321421,37.5968524981,10
인덕삼거리,127.057411011,37.6285147109,10
장위1동치안센터,127.0457891407,37.6138602395,10
장위1동주민센터,127.043041325,37.6139058144,10
월곡1동주민센터,127.0353400807,37.6105762289,10
월곡동두산아파트,127.0366654139,37.6066346712,10
상계주공2단지,127.06181087,37.6496854546,10
국립현대미술관창동레지던시,127.0395428755,37.6402538768,10
북부시장입구,127.0320177032,37.6353629477,10
강북경찰서입구,127.028686093,37.6351504953,10
국민대앞,126.9941289971,37.6108384929,10
인수동장미원,127.0156603381,37.6450725972,10
가오리역,127.0166794138,37.6417678891,10
우이초등학교,127.0172628873,37.6365178569,10
화계사입구,127.0175718047,37.6333816333,10
롯데마트삼양점.래미안1차아파트,127.0182625453,37.6252977441,10
삼양초등학교,127.0189664274,37.6232737251,10
강북청소년문화정보도서관입구,127.0202823813,37.6216540344,10
서울과학기술대입구,127.0715555398,37.628321771,10
공릉시장,127.0737160353,37.6231368934,10
상계주공7단지,127.0590214864,37.6603508923,10
응봉동주민센터,127.0334499123,37.5537544184,10
정원여중,126.9349023096,37.5862445784,10
유원하나아파트,126.9526157197,37.5959313111,10
경동시장앞,127.0385409362,37.5805724596,10
쌍문초등학교,127.0256057419,37.6470136735,10
방학3동주민센터,127.0278151482,37.6591649432,10
방학동신동아타워,127.0281056464,37.6617218631,10
신내9단지아파트.서울의료원,127.0965515975,37.6126253332,10
신내우체국.5단지두산대림아파트,127.0896596302,37.6164141856,10
신내4단지아파트,127.0862539606,37.6165718511,10
신내10단지아파트,127.0956361212,37.609120465,10
광운대역,127.0617708112,37.6226621218,10
노원우체국,127.0818582925,37.6461324841,10
